    0.917501140969471773E+00    0.336107466803346744E+00    0.938710385479203779E+01   -0.128473434042362555E+00    0.156586614143270907E+03    0.309278485138249681E+00   -0.195590983107970011E+02
    0.954563433948189655E+00    0.347657374190945889E+00    0.988750216048422992E+01   -0.462898911912059674E-01    0.163476794079010233E+03    0.849609237006139439E+00   -0.195374727690695629E+02
    0.107800618088434907E+01    0.905445847535973791E+00    0.979921978116371761E+01    0.122641946725660311E+00    0.276543698878331668E+03    0.463696641434096779E+00   -0.195054767931815434E+02
    0.104080623375091208E+01    0.734167154208154038E+00    0.991462188923771848E+01    0.163220121473139912E+00    0.246374189638614467E+03    0.465676329622698115E+00   -0.194940803516413936E+02
    0.892107138623698503E+00    0.167675477755150737E+00    0.978169733480113557E+01   -0.262641250771287194E+00    0.162248846854910710E+03    0.141495350456973285E+00   -0.194846594166032787E+02
    0.102697353910915101E+01    0.980240666965180085E+00    0.932922909589843918E+01   -0.122438149169671551E+00    0.221092747275172911E+03    0.858863391344357741E+00   -0.194836936936206193E+02
    0.865598033794090171E+00    0.131351264866528705E+00    0.984499902818240535E+01   -0.260266190271521758E+00    0.156417150662916072E+03    0.258364680363070365E+00   -0.194821561488224049E+02
    0.944930480557446661E+00    0.708129083611726440E+00    0.989179682166065177E+01    0.546117854002310388E-01    0.208142096682307852E+03    0.298037513454575409E+00   -0.194704890308711498E+02
    0.110239823698743722E+01    0.635131123035767242E+00    0.901009803816990562E+01    0.176614455279701321E+00    0.190403716871038256E+03    0.810590739473806887E+00   -0.194651373760299577E+02
    0.109035601459368126E+01    0.646613844962198536E+00    0.942812515573766774E+01    0.133669641577001563E+00    0.202341701851444867E+03    0.796384314667352156E+00   -0.194588997846423837E+02
    0.105908887150557041E+01    0.529308359412107299E+00    0.969361111747327087E+01    0.251663840119893401E+00    0.209993252811348270E+03    0.680256104958476548E-01   -0.194403593503220300E+02
    0.958763719468859299E+00    0.867304332907663289E+00    0.919033917414837553E+01    0.918862483822748821E-01    0.200625515887166443E+03    0.298269828617250599E+00   -0.194396413657855369E+02
    0.980191060474765119E+00    0.593727818910288030E+00    0.971390487254544333E+01    0.188998436466717212E+00    0.170560936887388010E+03    0.289194246289583290E+00   -0.193724015870134032E+02
    0.106013604156130525E+01    0.763294509062123372E+00    0.959916747326011510E+01    0.261320601300357502E+00    0.198622859487661401E+03    0.828660731727731692E+00   -0.193655348598085908E+02
    0.915730105404509387E+00    0.262420010706248930E+00    0.100870916295807262E+02    0.122138770234554439E+00    0.185092211672042339E+03    0.487826404374697931E+00   -0.193413380351160100E+02
    0.924816843226931362E+00    0.552960423092625497E+00    0.995494278174635738E+01    0.866202756621170522E-01    0.164078399015828069E+03    0.461094602824743460E+00   -0.193234742734123230E+02
    0.899954240026528351E+00    0.698859486981293854E+00    0.936020143413771599E+01   -0.525077521131249725E-01    0.156377840194368673E+03    0.560482952204385487E+00   -0.193195008938240207E+02
    0.909896467027990763E+00    0.751046394775209292E+00    0.958978005721926685E+01   -0.225175593572555677E+00    0.191061711688088451E+03    0.432233126074069385E+00   -0.193143291567561803E+02
    0.106602011588145684E+01    0.131061514665387013E+00    0.925395704632996186E+01    0.112603121331023459E+00    0.180128350518204769E+03    0.775077110244344891E+00   -0.193134990705237186E+02
    0.108402203269769437E+01    0.861325667362698777E+00    0.964443784408199711E+01    0.162666000859668980E+00    0.237639723620085903E+03    0.396332852874314301E+00   -0.192925553004393215E+02
    0.959582752752916268E+00    0.691737981147345193E+00    0.973411631501499386E+01   -0.199062369418999019E+00    0.203415371625416071E+03    0.388042849715763916E+00   -0.192595609567811046E+02
    0.869462031885733233E+00    0.590046392242971618E+00    0.989071188386124867E+01   -0.272480674677463508E+00    0.182179496214819721E+03    0.120061000926936695E+00   -0.192564947819706447E+02
    0.105687944205762507E+01    0.141456598348236873E+00    0.913748440356292413E+01    0.369366543271838488E-01    0.181613719469082071E+03    0.601277765388472996E+00   -0.192426278261713328E+02
    0.884559518330611416E+00    0.811508937980764400E+00    0.963192367896207458E+01   -0.281415090717407335E+00    0.193333456437227795E+03    0.226769394781065725E+00   -0.192370387436552157E+02
    0.106451552222104850E+01    0.151312985030007341E+00    0.964859541915510910E+01    0.434360006464906689E-02    0.203408233198556076E+03    0.485806121471217545E+00   -0.192280684649322282E+02
    0.106488414270301979E+01    0.978230599152204894E+00    0.924940411051619193E+01    0.262512316857780981E+00    0.219078899861641759E+03    0.863832737024015529E+00   -0.192274342299259331E+02
    0.996884135228707335E+00    0.789798648979484819E+00    0.910183197894181006E+01    0.133261034632328190E+00    0.187365663053253115E+03    0.637402423742842505E+00   -0.192268869757576475E+02
    0.102299019092690013E+01    0.273828706630928620E+00    0.953207447786281037E+01   -0.953100743967452146E-01    0.170685556321656605E+03    0.945660394948480532E+00   -0.192161780505175308E+02
    0.873059608968659639E+00    0.709658418046714035E+00    0.973736479888532358E+01   -0.826740831100938323E-01    0.165620095402879087E+03    0.300240265095116365E+00   -0.191836859880421855E+02
    0.964817648049920207E+00    0.510621318747871977E+00    0.915518821430258001E+01   -0.101025953292972925E+00    0.156859682289500938E+03    0.642077309183355788E-01   -0.191648372475476449E+02
    0.103816590895949457E+01    0.767747390755000314E+00    0.920936466818822907E+01    0.648700327851878811E-01    0.177014748264646641E+03    0.640357136464467125E+00   -0.191647191735653557E+02
    0.881386455642096944E+00    0.854767543228605264E+00    0.940934355913093867E+01   -0.156401837920015829E+00    0.191809825884414806E+03    0.279190498886040250E+00   -0.191467561336133052E+02
    0.110125805200108862E+01    0.101676767721340933E+01    0.940047594153495503E+01    0.188850211970286619E+00    0.263385463905090774E+03    0.214126769549321888E+00   -0.191361603912450207E+02
    0.989979653443564755E+00    0.190502587734482753E+00    0.970131627667423402E+01   -0.109629004642424643E+00    0.190132762855165055E+03    0.541617658590494711E+00   -0.191316573102001506E+02
    0.928731458426698575E+00    0.753028953787594935E+00    0.989381474229245228E+01   -0.133935054180629010E+00    0.217586230462404814E+03    0.541138605327343702E+00   -0.191195893644499399E+02
    0.101576028157692222E+01    0.438423988564275613E+00    0.976911748815162539E+01    0.130809408913929559E+00    0.208210843406531325E+03    0.258258612676279642E+00   -0.190986099089128523E+02
    0.103543351952931340E+01    0.373075172605864647E+00    0.910923268014050969E+01    0.303898360964400815E-01    0.169106489947982766E+03    0.372020612225040723E-01   -0.190934601645536013E+02
    0.957457962168753562E+00    0.320911287644388366E+00    0.980518290188325814E+01    0.127612635283549380E+00    0.155016494754029395E+03    0.584628124708145291E+00   -0.190865883254047439E+02
    0.916754936756137284E+00    0.895767211519849060E+00    0.939456018743483590E+01   -0.246910650404720489E+00    0.213956991703968527E+03    0.371930554785817880E+00   -0.190758541986955272E+02
    0.945763016405426038E+00    0.405458903732821951E+00    0.991947571600426414E+01   -0.137368698458178784E+00    0.194326679021957546E+03    0.877820820290933113E+00   -0.190241848465828625E+02
    0.101299231749521979E+01    0.243764961519443768E+00    0.919111242491211655E+01   -0.669303791744679799E-01    0.176302835060464048E+03    0.482899314869356944E+00   -0.190228777850511044E+02
    0.951917975274480410E+00    0.781569302394231724E+00    0.979941625997262911E+01   -0.185263889640291168E+00    0.229840896130860443E+03    0.193148088603743523E+00   -0.190216112322302031E+02
    0.950927778311456473E+00    0.326235646375062749E+00    0.955703321239468551E+01   -0.215570298166753105E+00    0.163621648951174649E+03    0.631416245767327466E+00   -0.190185482612806958E+02
    0.104116159798196994E+01    0.198428619065086215E+00    0.928144094561903898E+01    0.274972973818052857E-01    0.195296445133352393E+03    0.439418185067010150E-01   -0.190066390043283526E+02
    0.103447687779533415E+01    0.161168820083420317E+00    0.926208666578450135E+01   -0.461961492345923652E-01    0.189041657574886983E+03    0.212864128524815954E+00   -0.190006499533814619E+02
    0.101717721134921746E+01    0.179300740384393309E+00    0.942711221761326890E+01    0.171518311387863776E+00    0.166549575948369096E+03    0.794873004291117069E+00   -0.189996335732827077E+02
    0.108928727812811910E+01    0.717955701938380431E+00    0.921440983408917091E+01    0.506091335166969358E-01    0.198799235937686717E+03    0.510811350520526508E+00   -0.189928754560864661E+02
    0.968978118314423487E+00    0.893208520271595585E+00    0.997035403105514639E+01    0.131353710623665521E+00    0.234264571665238293E+03    0.291867731445720702E+00   -0.189787902872463370E+02
    0.103815824446106730E+01    0.201247837061344914E+00    0.983245188523882696E+01    0.201769336593547344E+00    0.211632389339409116E+03    0.237568938298851118E+00   -0.189768735665104629E+02
    0.101556747657479951E+01    0.382484464181478412E+00    0.995928709948351809E+01    0.110330692175376388E+00    0.230823718951481681E+03    0.517973339511648478E+00   -0.189750294433355222E+02
    0.919062464261824918E+00    0.459575230642217780E+00    0.982955612156350078E+01   -0.114481027836635274E+00    0.180830936738174159E+03    0.393538433680941158E+00   -0.189552026667842917E+02
    0.101365287651108749E+01    0.503615291632914075E+00    0.962430463791925561E+01   -0.953196430111495907E-01    0.196888195809498114E+03    0.518507241669516561E+00   -0.189436287213389214E+02
    0.997059288097196239E+00    0.462643280323855266E+00    0.994284121167756041E+01    0.138200526114207189E+00    0.188958319726400987E+03    0.860048021187448830E+00   -0.189249935319467575E+02
    0.927584925265264593E+00    0.787829674851728168E+00    0.953107892350579711E+01   -0.250143175833339448E-01    0.182936153970121239E+03    0.664638927209417640E+00   -0.189231758939978221E+02
    0.103706551084037391E+01    0.978435729450533254E+00    0.905712383051896275E+01    0.209365775377347241E+00    0.196807228873318223E+03    0.898673138187689902E+00   -0.189165253829839415E+02
    0.981436317163093319E+00    0.901053477272316883E+00    0.931612941095024460E+01    0.197042471417476328E+00    0.191685473308037672E+03    0.827645890055139888E+00   -0.189024162591616260E+02
    0.948356469755157860E+00    0.934939785371685983E+00    0.973663031188845807E+01    0.161575711347384132E+00    0.222242586510865010E+03    0.478124749428237683E+00   -0.189010430276448602E+02
    0.993591953460884358E+00    0.237174961309413013E+00    0.958899879039803160E+01   -0.988932527242063486E-01    0.186946825922459453E+03    0.392383372371565398E+00   -0.188950001913052148E+02
    0.948041302657777418E+00    0.370724120778892274E+00    0.977629220134265253E+01   -0.195331981402002697E+00    0.179514070978407489E+03    0.614524865866979630E+00   -0.188859775328608919E+02
    0.102924666895098671E+01    0.925926227370303168E+00    0.937442618319218468E+01   -0.769337691915681354E-01    0.231829265302465387E+03    0.657305171210585182E+00   -0.188762093147997660E+02
    0.107706792843229038E+01    0.654353865441960392E+00    0.920146680955714480E+01    0.648924480805628257E-01    0.197270226991482161E+03    0.707465022281995815E+00   -0.188696893411402726E+02
    0.972924686593306332E+00    0.381137382682337544E+00    0.963687946399233120E+01   -0.174615668377407385E+00    0.171516331835373308E+03    0.737155494014980150E+00   -0.188618180485810356E+02
    0.103173689718686035E+01    0.893840361739946410E+00    0.916337178320535628E+01    0.553074535462263484E-01    0.197606411506044878E+03    0.376538127193549954E+00   -0.188560663864478997E+02
    0.960989358991782505E+00    0.862135886318456057E+00    0.985006295010914990E+01    0.285981047950731870E-01    0.234250735313755314E+03    0.459110276819912511E+00   -0.188553150403624024E+02
    0.102197916377094145E+01    0.825584462941701402E+00    0.992117757446477455E+01    0.161311740669671799E+00    0.254442868325624687E+03    0.420688709957573292E+00   -0.188351047335039574E+02
    0.105421563281392516E+01    0.372256699972762284E+00    0.956031602453087004E+01    0.260418750016269129E-01    0.208617072547002550E+03    0.231913252888534982E+00   -0.188346824766907446E+02
    0.103649898350284198E+01    0.905673326972349702E+00    0.932378399768550281E+01   -0.107140380309056482E+00    0.235970512544256252E+03    0.177063920942598457E+00   -0.188302398963058195E+02
    0.956804741004487536E+00    0.859465159568281956E+00    0.906096400112548395E+01    0.461757419638568756E-01    0.217663515657666238E+03    0.250385887540268137E+00   -0.188298424373161843E+02
    0.951518439642323299E+00    0.375917146406680891E+00    0.903416908221586468E+01   -0.207790662858313713E+00    0.149406494942665319E+03    0.880611947941639550E+00   -0.187996181039282071E+02
    0.984950896126773556E+00    0.685502555764959443E+00    0.949155113037909537E+01   -0.157811592783879462E+00    0.183415826471022740E+03    0.466176569688549203E+00   -0.187961343949101689E+02
    0.107431734914312416E+01    0.985829127117607285E+00    0.957350050166624378E+01    0.447740462590529020E-01    0.261388309639481747E+03    0.154478160024998895E+00   -0.187944711379672711E+02
    0.986954543834085762E+00    0.608309241468212081E+00    0.916102316838195563E+01   -0.567895039119097333E-01    0.163191756473632893E+03    0.206399553004615488E+00   -0.187924366760849679E+02
    0.886166622612309274E+00    0.136521380304022166E+00    0.954216359320711760E+01   -0.146578660477068912E+00    0.131686664193114296E+03    0.793121129940370317E+00   -0.187848223080840704E+02
    0.982283662429228932E+00    0.137041086999359268E+00    0.928024061502917519E+01   -0.163492033310734364E+00    0.162596240148297625E+03    0.673238990262813419E+00   -0.187753372393373112E+02
    0.973917724297181708E+00    0.560694372514612627E+00    0.928760592581132727E+01   -0.440625037558257659E-01    0.167485475274436936E+03    0.775028346548287450E+00   -0.187751674645547411E+02
    0.998404991480716264E+00    0.665721344339148424E+00    0.963694233240367204E+01    0.642762450347573733E-01    0.211264547308432867E+03    0.374286931748017693E-01   -0.187729740255221316E+02
    0.103704447081203188E+01    0.201375272897600904E+00    0.915537240960835241E+01   -0.588520007177626425E-01    0.178777144044447624E+03    0.541331636811720252E+00   -0.187706462722514758E+02
    0.981254332195173551E+00    0.328740928777339680E+00    0.912759656016019960E+01   -0.184297277266668225E+00    0.167986243117226081E+03    0.345845749297432892E+00   -0.187702436169820643E+02
    0.982676770037845038E+00    0.308928322152620116E+00    0.968857564802789817E+01    0.805985259500303641E-01    0.182488984187072504E+03    0.382884708380442973E+00   -0.187680644957104512E+02
    0.105554761874476166E+01    0.522141792888668577E+00    0.983452305120295556E+01    0.100866460200635721E+00    0.225600867660624203E+03    0.428079157420736600E+00   -0.187663543586762920E+02
    0.109472631063800629E+01    0.102464378391447486E+01    0.924064982598548390E+01    0.843019152537065608E-01    0.235784320386802278E+03    0.756084393225605500E+00   -0.187540869206094101E+02
